ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-12-06,23296.529675125694,9551.144655389824,41930.54327897905,23296.529675125694,23296.529675125694,2735.1972647216953,2735.1972647216953,2735.1972647216953,2735.1972647216953,2735.1972647216953,2735.1972647216953,0.0,0.0,0.0,26031.726939847387
2010-12-07,23263.0948846921,17149.222809287534,47796.62891811952,23263.0948846921,23263.0948846921,8061.49424507598,8061.49424507598,8061.49424507598,8061.49424507598,8061.49424507598,8061.49424507598,0.0,0.0,0.0,31324.58912976808
2010-12-08,23229.660094258496,12525.402960180476,43681.41486207036,23229.660094258496,23229.660094258496,4702.88190868234,4702.88190868234,4702.88190868234,4702.88190868234,4702.88190868234,4702.88190868234,0.0,0.0,0.0,27932.542002940834
2010-12-09,23196.225303824896,19897.590197126494,51630.58962190345,23196.225303824896,23196.225303824896,11937.40700987511,11937.40700987511,11937.40700987511,11937.40700987511,11937.40700987511,11937.40700987511,0.0,0.0,0.0,35133.63231370001
2010-12-10,23162.7905133913,7695.675268882902,39662.84923064006,23162.7905133913,23162.7905133913,1156.1841805405004,1156.1841805405004,1156.1841805405004,1156.1841805405004,1156.1841805405004,1156.1841805405004,0.0,0.0,0.0,24318.974693931803
2010-12-11,23129.3557229577,-15851.038360228547,16524.71046294098,23129.3557229577,23129.3557229577,-22522.744569816587,-22522.744569816587,-22522.744569816587,-22522.744569816587,-22522.744569816587,-22522.744569816587,0.0,0.0,0.0,606.6111531411152
2010-12-12,23095.9209325241,563.3824446606801,32954.21962728828,23095.9209325241,23095.9209325241,-6070.420039118855,-6070.420039118855,-6070.420039118855,-6070.420039118855,-6070.420039118855,-6070.420039118855,0.0,0.0,0.0,17025.500893405246
2010-12-13,23062.486142090504,9678.326843649265,41935.26359505707,23062.486142090504,23062.486142090504,2735.197264714181,2735.197264714181,2735.197264714181,2735.197264714181,2735.197264714181,2735.197264714181,0.0,0.0,0.0,25797.683406804685
2010-12-14,23029.0513516569,14663.616761049381,46652.99458353369,23029.0513516569,23029.0513516569,8061.494245088142,8061.494245088142,8061.494245088142,8061.494245088142,8061.494245088142,8061.494245088142,0.0,0.0,0.0,31090.545596745043
2010-12-15,22995.616561223305,11798.392604154456,43239.88508136546,22995.616561223305,22995.616561223305,4702.881908666743,4702.881908666743,4702.881908666743,4702.881908666743,4702.881908666743,4702.881908666743,0.0,0.0,0.0,27698.498469890048
2010-12-16,22962.181770789703,18662.97208154656,51132.575768183,22962.181770789703,22962.181770789703,11937.407009868017,11937.407009868017,11937.407009868017,11937.407009868017,11937.407009868017,11937.407009868017,0.0,0.0,0.0,34899.58878065772
2010-12-17,22928.746980356103,9215.424869243314,40137.204772558944,22928.746980356103,22928.746980356103,1156.1841805048323,1156.1841805048323,1156.1841805048323,1156.1841805048323,1156.1841805048323,1156.1841805048323,0.0,0.0,0.0,24084.931160860935
2010-12-18,22895.312189922508,-15991.13031027479,15789.051940109344,22895.312189922508,22895.312189922508,-22522.7445697967,-22522.7445697967,-22522.7445697967,-22522.7445697967,-22522.7445697967,-22522.7445697967,0.0,0.0,0.0,372.56762012580657
2010-12-19,22861.87739948891,-912.5596680729,31966.72149903733,22861.87739948891,22861.87739948891,-6070.42003910034,-6070.42003910034,-6070.42003910034,-6070.42003910034,-6070.42003910034,-6070.42003910034,0.0,0.0,0.0,16791.45736038857
2010-12-20,22828.442609055306,10390.530396340533,41310.35311259193,22828.442609055306,22828.442609055306,2735.197264721917,2735.197264721917,2735.197264721917,2735.197264721917,2735.197264721917,2735.197264721917,0.0,0.0,0.0,25563.63987377722
2010-12-21,22795.00781862171,15750.796034421417,46902.202667844744,22795.00781862171,22795.00781862171,8061.494245069414,8061.494245069414,8061.494245069414,8061.494245069414,8061.494245069414,8061.494245069414,0.0,0.0,0.0,30856.502063691125
2010-12-22,22761.573027500483,11704.292699456093,43055.37333943407,22761.573027500483,22761.573027500483,4702.881908678427,4702.881908678427,4702.881908678427,4702.881908678427,4702.881908678427,4702.881908678427,0.0,0.0,0.0,27464.45493617891
2010-12-23,22728.138236379258,19579.494876990302,49463.02331137027,22728.138236379258,22728.138236379258,11937.407009891152,11937.407009891152,11937.407009891152,11937.407009891152,11937.407009891152,11937.407009891152,0.0,0.0,0.0,34665.54524627041
2010-12-24,22694.703445258034,7755.523513703588,38839.039850538014,22694.703445258034,22694.703445258034,1156.1841805399267,1156.1841805399267,1156.1841805399267,1156.1841805399267,1156.1841805399267,1156.1841805399267,0.0,0.0,0.0,23850.88762579796
2010-12-25,22661.26865413681,-14582.326434671224,15326.174939403396,22661.26865413681,22661.26865413681,-22522.74456978955,-22522.74456978955,-22522.74456978955,-22522.74456978955,-22522.74456978955,-22522.74456978955,0.0,0.0,0.0,138.5240843472602
2010-12-26,22627.83386301559,1530.5277942235257,33011.429001787714,22627.83386301559,22627.83386301559,-6070.420039088033,-6070.420039088033,-6070.420039088033,-6070.420039088033,-6070.420039088033,-6070.420039088033,0.0,0.0,0.0,16557.413823927556
2010-12-27,22594.399071894364,8323.417541094619,40683.83721959455,22594.399071894364,22594.399071894364,2735.197264729651,2735.197264729651,2735.197264729651,2735.197264729651,2735.197264729651,2735.197264729651,0.0,0.0,0.0,25329.596336624014
2010-12-28,22560.96428077314,14712.59195097588,46352.67319131429,22560.96428077314,22560.96428077314,8061.494245091681,8061.494245091681,8061.494245091681,8061.494245091681,8061.494245091681,8061.494245091681,0.0,0.0,0.0,30622.458525864822
2010-12-29,22527.529489651915,12496.34584208693,42491.02393091525,22527.529489651915,22527.529489651915,4702.881908647755,4702.881908647755,4702.881908647755,4702.881908647755,4702.881908647755,4702.881908647755,0.0,0.0,0.0,27230.41139829967
2010-12-30,22494.094698530687,17986.467038925868,50348.705338878906,22494.094698530687,22494.094698530687,11937.407009855395,11937.407009855395,11937.407009855395,11937.407009855395,11937.407009855395,11937.407009855395,0.0,0.0,0.0,34431.50170838608
2010-12-31,22460.659907409463,8522.743521169048,39499.535022160075,22460.659907409463,22460.659907409463,1156.1841805286267,1156.1841805286267,1156.1841805286267,1156.1841805286267,1156.1841805286267,1156.1841805286267,0.0,0.0,0.0,23616.84408793809
2011-01-01,22427.225116288242,-16815.316811861714,16125.965152775583,22427.225116288242,22427.225116288242,-22522.744569812898,-22522.744569812898,-22522.744569812898,-22522.744569812898,-22522.744569812898,-22522.744569812898,0.0,0.0,0.0,-95.51945352465555
2011-01-02,22393.790325167014,-1166.1430818548354,31946.83483593212,22393.790325167014,22393.790325167014,-6070.420039072622,-6070.420039072622,-6070.420039072622,-6070.420039072622,-6070.420039072622,-6070.420039072622,0.0,0.0,0.0,16323.370286094392
2011-01-03,22360.355534045793,9885.521477788572,41439.42643334518,22360.355534045793,22360.355534045793,2735.197264712485,2735.197264712485,2735.197264712485,2735.197264712485,2735.197264712485,2735.197264712485,0.0,0.0,0.0,25095.55279875828
2011-01-04,22326.920742924565,14400.218899256432,45639.737792010594,22326.920742924565,22326.920742924565,8061.494245083345,8061.494245083345,8061.494245083345,8061.494245083345,8061.494245083345,8061.494245083345,0.0,0.0,0.0,30388.41498800791
2011-01-05,22293.48595180334,10484.673025579265,42878.71235524373,22293.48595180334,22293.48595180334,4702.881908632157,4702.881908632157,4702.881908632157,4702.881908632157,4702.881908632157,4702.881908632157,0.0,0.0,0.0,26996.367860435497
2011-01-06,22260.051160682116,19420.65894802371,50614.28665778496,22260.051160682116,22260.051160682116,11937.407009876964,11937.407009876964,11937.407009876964,11937.407009876964,11937.407009876964,11937.407009876964,0.0,0.0,0.0,34197.45817055908
2011-01-07,22226.616369560892,7506.451118150825,39646.68555406067,22226.616369560892,22226.616369560892,1156.1841805880856,1156.1841805880856,1156.1841805880856,1156.1841805880856,1156.1841805880856,1156.1841805880856,0.0,0.0,0.0,23382.80055014898
2011-01-08,22193.18157843967,-15603.003054290892,15922.456408626429,22193.18157843967,22193.18157843967,-22522.744569793005,-22522.744569793005,-22522.744569793005,-22522.744569793005,-22522.744569793005,-22522.744569793005,0.0,0.0,0.0,-329.5629913533339
2011-01-09,22159.746787318447,1458.360063896576,32346.188439913436,22159.746787318447,22159.746787318447,-6070.420039100808,-6070.420039100808,-6070.420039100808,-6070.420039100808,-6070.420039100808,-6070.420039100808,0.0,0.0,0.0,16089.326748217638
2011-01-10,22126.311996197222,9378.406749597809,40515.64095500593,22126.311996197222,22126.311996197222,2735.1972647298717,2735.1972647298717,2735.1972647298717,2735.1972647298717,2735.1972647298717,2735.1972647298717,0.0,0.0,0.0,24861.509260927094
2011-01-11,22092.877205075998,13451.845699573289,45750.865983858646,22092.877205075998,22092.877205075998,8061.49424507501,8061.49424507501,8061.49424507501,8061.49424507501,8061.49424507501,8061.49424507501,0.0,0.0,0.0,30154.371450151008
2011-01-12,22059.442413954774,11132.33046903191,42229.93699090385,22059.442413954774,22059.442413954774,4702.881908671124,4702.881908671124,4702.881908671124,4702.881908671124,4702.881908671124,4702.881908671124,0.0,0.0,0.0,26762.324322625896
2011-01-13,22026.007622833557,18093.880912692293,49097.431571659174,22026.007622833557,22026.007622833557,11937.407009869868,11937.407009869868,11937.407009869868,11937.407009869868,11937.407009869868,11937.407009869868,0.0,0.0,0.0,33963.414632703425
2011-01-14,21992.572834326475,7266.918362136919,39001.097481057994,21992.572834326475,21992.572834326475,1156.184180598815,1156.184180598815,1156.184180598815,1156.184180598815,1156.184180598815,1156.184180598815,0.0,0.0,0.0,23148.75701492529
2011-01-15,21959.138045819393,-16350.140612526504,14111.758990433158,21959.138045819393,21959.138045819393,-22522.744569801103,-22522.744569801103,-22522.744569801103,-22522.744569801103,-22522.744569801103,-22522.744569801103,0.0,0.0,0.0,-563.6065239817108
2011-01-16,21925.70325731231,87.17399878428009,31397.002216533,21925.70325731231,21925.70325731231,-6070.4200390885,-6070.4200390885,-6070.4200390885,-6070.4200390885,-6070.4200390885,-6070.4200390885,0.0,0.0,0.0,15855.28321822381
2011-01-17,21892.26846880523,9516.945013928584,40680.343240128546,21892.26846880523,21892.26846880523,2735.1972647279563,2735.1972647279563,2735.1972647279563,2735.1972647279563,2735.1972647279563,2735.1972647279563,0.0,0.0,0.0,24627.465733533187
2011-01-18,21858.833680298147,13261.465140676879,44846.29648807087,21858.833680298147,21858.833680298147,8061.494245066673,8061.494245066673,8061.494245066673,8061.494245066673,8061.494245066673,8061.494245066673,0.0,0.0,0.0,29920.32792536482
2011-01-19,21825.39889179107,10680.987898618469,42421.80892087143,21825.39889179107,21825.39889179107,4702.881908640452,4702.881908640452,4702.881908640452,4702.881908640452,4702.881908640452,4702.881908640452,0.0,0.0,0.0,26528.28080043152
2011-01-20,21791.964103283986,18653.850740544698,49965.92071892147,21791.964103283986,21791.964103283986,11937.407009893006,11937.407009893006,11937.407009893006,11937.407009893006,11937.407009893006,11937.407009893006,0.0,0.0,0.0,33729.371113176996
2011-01-21,21758.5293147769,8475.331422051306,38244.829937810326,21758.5293147769,21758.5293147769,1156.184180587513,1156.184180587513,1156.184180587513,1156.184180587513,1156.184180587513,1156.184180587513,0.0,0.0,0.0,22914.713495364413
2011-01-22,21725.094526269822,-17403.046705537497,14215.02492205991,21725.094526269822,21725.094526269822,-22522.744569809205,-22522.744569809205,-22522.744569809205,-22522.744569809205,-22522.744569809205,-22522.744569809205,0.0,0.0,0.0,-797.6500435393828
2011-01-23,21691.659737762737,350.99049218645814,30303.941720863157,21691.659737762737,21691.659737762737,-6070.420039069985,-6070.420039069985,-6070.420039069985,-6070.420039069985,-6070.420039069985,-6070.420039069985,0.0,0.0,0.0,15621.239698692752
2011-01-24,21658.224949255655,8694.206715454418,40120.74452211499,21658.224949255655,21658.224949255655,2735.197264714846,2735.197264714846,2735.197264714846,2735.197264714846,2735.197264714846,2735.197264714846,0.0,0.0,0.0,24393.4222139705
2011-01-25,21624.790160748576,13239.021220148996,45894.831372838176,21624.790160748576,21624.790160748576,8061.494245088939,8061.494245088939,8061.494245088939,8061.494245088939,8061.494245088939,8061.494245088939,0.0,0.0,0.0,29686.284405837516
2011-01-26,21591.35537224149,10889.49920994985,41899.428328605645,21591.35537224149,21591.35537224149,4702.881908652137,4702.881908652137,4702.881908652137,4702.881908652137,4702.881908652137,4702.881908652137,0.0,0.0,0.0,26294.237280893627
2011-01-27,21557.920583734413,17494.54390449506,48226.43772860227,21557.920583734413,21557.920583734413,11937.407009914576,11937.407009914576,11937.407009914576,11937.407009914576,11937.407009914576,11937.407009914576,0.0,0.0,0.0,33495.32759364899
2011-01-28,21524.48579522733,6380.475340423116,38178.99695929977,21524.48579522733,21524.48579522733,1156.1841805518447,1156.1841805518447,1156.1841805518447,1156.1841805518447,1156.1841805518447,1156.1841805518447,0.0,0.0,0.0,22680.669975779176
2011-01-29,21491.051006720245,-15938.376056733317,14523.307473065792,21491.051006720245,21491.051006720245,-22522.744569817296,-22522.744569817296,-22522.744569817296,-22522.744569817296,-22522.744569817296,-22522.744569817296,0.0,0.0,0.0,-1031.693563097051
2011-01-30,21457.616218213167,153.30989762651814,30294.38148457659,21457.616218213167,21457.616218213167,-6070.4200390981705,-6070.4200390981705,-6070.4200390981705,-6070.4200390981705,-6070.4200390981705,-6070.4200390981705,0.0,0.0,0.0,15387.196179114995
2011-01-31,21424.181429706085,7949.742036717887,38891.99270490102,21424.181429706085,21424.181429706085,2735.197264712927,2735.197264712927,2735.197264712927,2735.197264712927,2735.197264712927,2735.197264712927,0.0,0.0,0.0,24159.37869441901
2011-02-01,21390.746641199,14122.774826935383,45684.56953224658,21390.746641199,21390.746641199,8061.494245080605,8061.494245080605,8061.494245080605,8061.494245080605,8061.494245080605,8061.494245080605,0.0,0.0,0.0,29452.240886279604
2011-02-02,21357.31185269192,10762.485658562158,42036.574351832554,21357.31185269192,21357.31185269192,4702.881908663823,4702.881908663823,4702.881908663823,4702.881908663823,4702.881908663823,4702.881908663823,0.0,0.0,0.0,26060.193761355746
2011-02-03,21323.877064184835,17365.728701517233,47709.50914296539,21323.877064184835,21323.877064184835,11937.407009851724,11937.407009851724,11937.407009851724,11937.407009851724,11937.407009851724,11937.407009851724,0.0,0.0,0.0,33261.28407403656
2011-02-04,21290.442275677753,7744.579373303093,37583.5374563273,21290.442275677753,21290.442275677753,1156.1841806113039,1156.1841806113039,1156.1841806113039,1156.1841806113039,1156.1841806113039,1156.1841806113039,0.0,0.0,0.0,22446.626456289057
2011-02-05,21257.00752680957,-17921.13624034979,13883.42972833964,21257.00752680957,21257.00752680957,-22522.744569797407,-22522.744569797407,-22522.744569797407,-22522.744569797407,-22522.744569797407,-22522.744569797407,0.0,0.0,0.0,-1265.7370429878356
2011-02-06,21223.572777941386,-566.871950835842,32265.576347066228,21223.572777941386,21223.572777941386,-6070.420039082757,-6070.420039082757,-6070.420039082757,-6070.420039082757,-6070.420039082757,-6070.420039082757,0.0,0.0,0.0,15153.15273885863
2011-02-07,21190.1380290732,8322.556877808262,39731.409000681786,21190.1380290732,21190.1380290732,2735.197264720661,2735.197264720661,2735.197264720661,2735.197264720661,2735.197264720661,2735.197264720661,0.0,0.0,0.0,23925.33529379386
2011-02-08,21156.703280205016,12688.035902371348,45587.72468222533,21156.703280205016,21156.703280205016,8061.4942450927665,8061.4942450927665,8061.4942450927665,8061.4942450927665,8061.4942450927665,8061.4942450927665,0.0,0.0,0.0,29218.197525297783
2011-02-09,21123.26853133683,9274.413213580312,40776.29071116801,21123.26853133683,21123.26853133683,4702.8819086755075,4702.8819086755075,4702.8819086755075,4702.8819086755075,4702.8819086755075,4702.8819086755075,0.0,0.0,0.0,25826.150440012338
2011-02-10,21089.833782468646,17024.400340263743,49175.56806507493,21089.833782468646,21089.833782468646,11937.407009846198,11937.407009846198,11937.407009846198,11937.407009846198,11937.407009846198,11937.407009846198,0.0,0.0,0.0,33027.24079231484
2011-02-11,21056.39903360046,6253.886931343273,38109.819207996865,21056.39903360046,21056.39903360046,1156.1841805756371,1156.1841805756371,1156.1841805756371,1156.1841805756371,1156.1841805756371,1156.1841805756371,0.0,0.0,0.0,22212.5832141761
2011-02-12,21022.964284732272,-16602.213955560117,13850.973344748425,21022.964284732272,21022.964284732272,-22522.74456980551,-22522.74456980551,-22522.74456980551,-22522.74456980551,-22522.74456980551,-22522.74456980551,0.0,0.0,0.0,-1499.7802850732369
2011-02-13,20989.52953586409,-459.1296205782694,31647.38352875986,20989.52953586409,20989.52953586409,-6070.420039067349,-6070.420039067349,-6070.420039067349,-6070.420039067349,-6070.420039067349,-6070.420039067349,0.0,0.0,0.0,14919.109496796742
2011-02-14,20956.0947869959,7715.275451511711,39206.694004049976,20956.0947869959,20956.0947869959,2735.1972647283983,2735.1972647283983,2735.1972647283983,2735.1972647283983,2735.1972647283983,2735.1972647283983,0.0,0.0,0.0,23691.2920517243
2011-02-15,20922.660038127717,13618.812730327281,44391.93958854405,20922.660038127717,20922.660038127717,8061.49424507404,8061.49424507404,8061.49424507404,8061.49424507404,8061.49424507404,8061.49424507404,0.0,0.0,0.0,28984.15428320176
2011-02-16,20889.22528925953,9557.79856985766,41484.208383282785,20889.22528925953,20889.22528925953,4702.881908644837,4702.881908644837,4702.881908644837,4702.881908644837,4702.881908644837,4702.881908644837,0.0,0.0,0.0,25592.10719790437
2011-02-17,20855.790540391346,16662.48399398607,48018.6508588051,20855.790540391346,20855.790540391346,11937.407009867764,11937.407009867764,11937.407009867764,11937.407009867764,11937.407009867764,11937.407009867764,0.0,0.0,0.0,32793.19755025911
2011-02-18,20822.355791523165,6674.710662144756,37683.90334518604,20822.355791523165,20822.355791523165,1156.1841805643348,1156.1841805643348,1156.1841805643348,1156.1841805643348,1156.1841805643348,1156.1841805643348,0.0,0.0,0.0,21978.5399720875
2011-02-19,20788.92104265498,-17739.29235314825,15473.341294036834,20788.92104265498,20788.92104265498,-22522.74456979836,-22522.74456979836,-22522.74456979836,-22522.74456979836,-22522.74456979836,-22522.74456979836,0.0,0.0,0.0,-1733.8235271433805
2011-02-20,20755.48629378679,-1287.7634753759123,31043.285447792525,20755.48629378679,20755.48629378679,-6070.420039132918,-6070.420039132918,-6070.420039132918,-6070.420039132918,-6070.420039132918,-6070.420039132918,0.0,0.0,0.0,14685.066254653873
2011-02-21,20722.05154491861,8755.28090574249,38508.13409693159,20722.05154491861,20722.05154491861,2735.197264720882,2735.197264720882,2735.197264720882,2735.197264720882,2735.197264720882,2735.197264720882,0.0,0.0,0.0,23457.24880963949
2011-02-22,20688.61679605042,13228.16007276709,45186.20358811607,20688.61679605042,20688.61679605042,8061.4942450862,8061.4942450862,8061.4942450862,8061.4942450862,8061.4942450862,8061.4942450862,0.0,0.0,0.0,28750.11104113662
2011-02-23,20655.182047182236,9521.510321360563,41863.83695085253,20655.182047182236,20655.182047182236,4702.88190865652,4702.88190865652,4702.88190865652,4702.88190865652,4702.88190865652,4702.88190865652,0.0,0.0,0.0,25358.063955838756
2011-02-24,20621.74729831405,17491.477427228157,49230.55520706035,20621.74729831405,20621.74729831405,11937.407009889333,11937.407009889333,11937.407009889333,11937.407009889333,11937.407009889333,11937.407009889333,0.0,0.0,0.0,32559.154308203382
2011-02-25,20588.312549445865,5580.706513599702,37131.67046111046,20588.312549445865,20588.312549445865,1156.184180553034,1156.184180553034,1156.184180553034,1156.184180553034,1156.184180553034,1156.184180553034,0.0,0.0,0.0,21744.4967299989
2011-02-26,20554.87780057768,-17530.5498571065,13650.104347027182,20554.87780057768,20554.87780057768,-22522.744569808965,-22522.744569808965,-22522.744569808965,-22522.744569808965,-22522.744569808965,-22522.744569808965,0.0,0.0,0.0,-1967.8667692312847
2011-02-27,20521.44305170949,-2090.569471698532,30335.706631502006,20521.44305170949,20521.44305170949,-6070.420039117509,-6070.420039117509,-6070.420039117509,-6070.420039117509,-6070.420039117509,-6070.420039117509,0.0,0.0,0.0,14451.023012591982
2011-02-28,20494.730610913888,7505.14555471919,38741.46955189644,20494.730610913888,20494.730610913888,2735.1972647189646,2735.1972647189646,2735.1972647189646,2735.1972647189646,2735.1972647189646,2735.1972647189646,0.0,0.0,0.0,23229.927875632853
2011-03-01,20468.01817011829,12073.211564726738,44368.61933487228,20468.01817011829,20468.01817011829,8061.494245077862,8061.494245077862,8061.494245077862,8061.494245077862,8061.494245077862,8061.494245077862,0.0,0.0,0.0,28529.51241519615
2011-03-02,20441.30572932269,8487.992013316647,42854.091891935845,20441.30572932269,20441.30572932269,4702.881908640922,4702.881908640922,4702.881908640922,4702.881908640922,4702.881908640922,4702.881908640922,0.0,0.0,0.0,25144.18763796361
2011-03-03,20414.59328852709,16015.027826899892,48168.45443113999,20414.59328852709,20414.59328852709,11937.40700988381,11937.40700988381,11937.40700988381,11937.40700988381,11937.40700988381,11937.40700988381,0.0,0.0,0.0,32352.000298410898
2011-03-04,20387.88084773149,6453.950824750207,37545.002703811726,20387.88084773149,20387.88084773149,1156.1841805881265,1156.1841805881265,1156.1841805881265,1156.1841805881265,1156.1841805881265,1156.1841805881265,0.0,0.0,0.0,21544.065028319616
2011-03-05,20361.16840693589,-18358.570452908185,13013.902445096439,20361.16840693589,20361.16840693589,-22522.744569801816,-22522.744569801816,-22522.744569801816,-22522.744569801816,-22522.744569801816,-22522.744569801816,0.0,0.0,0.0,-2161.5761628659275
2011-03-06,20334.45596614029,-2287.2715473114204,29983.43248867873,20334.45596614029,20334.45596614029,-6070.420039102097,-6070.420039102097,-6070.420039102097,-6070.420039102097,-6070.420039102097,-6070.420039102097,0.0,0.0,0.0,14264.035927038192
2011-03-07,20307.743525344686,6167.769643239376,38395.10323113963,20307.743525344686,20307.743525344686,2735.197264717047,2735.197264717047,2735.197264717047,2735.197264717047,2735.197264717047,2735.197264717047,0.0,0.0,0.0,23042.940790061733
2011-03-08,20281.031084549086,13281.938326629996,43881.54258634208,20281.031084549086,20281.031084549086,8061.494245069528,8061.494245069528,8061.494245069528,8061.494245069528,8061.494245069528,8061.494245069528,0.0,0.0,0.0,28342.525329618613
2011-03-09,20254.318643753486,9333.01670568929,41907.3932248853,20254.318643753486,20254.318643753486,4702.881908677022,4702.881908677022,4702.881908677022,4702.881908677022,4702.881908677022,4702.881908677022,0.0,0.0,0.0,24957.200552430506
2011-03-10,20227.60620295789,16730.394842744518,47481.011289172086,20227.60620295789,20227.60620295789,11937.407009876715,11937.407009876715,11937.407009876715,11937.407009876715,11937.407009876715,11937.407009876715,0.0,0.0,0.0,32165.013212834605
2011-03-11,20200.893762162286,6078.011479290328,37229.33991742628,20200.893762162286,20200.893762162286,1156.184180552459,1156.184180552459,1156.184180552459,1156.184180552459,1156.184180552459,1156.184180552459,0.0,0.0,0.0,21357.077942714746
2011-03-12,20174.18132136669,-17336.786867036877,13747.687718581403,20174.18132136669,20174.18132136669,-22522.74456980991,-22522.74456980991,-22522.74456980991,-22522.74456980991,-22522.74456980991,-22522.74456980991,0.0,0.0,0.0,-2348.563248443221
2011-03-13,20147.46888057109,-1565.9083082575557,30316.47812029364,20147.46888057109,20147.46888057109,-6070.420039089791,-6070.420039089791,-6070.420039089791,-6070.420039089791,-6070.420039089791,-6070.420039089791,0.0,0.0,0.0,14077.048841481299
2011-03-14,20120.756439775487,7561.622045600516,38127.46202255562,20120.756439775487,20120.756439775487,2735.1972647095345,2735.1972647095345,2735.1972647095345,2735.1972647095345,2735.1972647095345,2735.1972647095345,0.0,0.0,0.0,22855.953704485022
2011-03-15,20094.043998979887,12875.795862475925,44054.22149477421,20094.043998979887,20094.043998979887,8061.494245071297,8061.494245071297,8061.494245071297,8061.494245071297,8061.494245071297,8061.494245071297,0.0,0.0,0.0,28155.538244051182
2011-03-16,20067.331558184287,9468.121487642962,40195.82149371583,20067.331558184287,20067.331558184287,4702.881908661426,4702.881908661426,4702.881908661426,4702.881908661426,4702.881908661426,4702.881908661426,0.0,0.0,0.0,24770.213466845715
2011-03-17,20040.619117388687,16388.792673827866,47669.07814792583,20040.619117388687,20040.619117388687,11937.40700986962,11937.40700986962,11937.40700986962,11937.40700986962,11937.40700986962,11937.40700986962,0.0,0.0,0.0,31978.02612725831
2011-03-18,20013.90667659309,5246.291168954502,36828.09088710339,20013.90667659309,20013.90667659309,1156.1841805167908,1156.1841805167908,1156.1841805167908,1156.1841805167908,1156.1841805167908,1156.1841805167908,0.0,0.0,0.0,21170.09085710988
2011-03-19,19987.194235797488,-17376.557894420668,13227.38830084819,19987.194235797488,19987.194235797488,-22522.74456979252,-22522.74456979252,-22522.74456979252,-22522.74456979252,-22522.74456979252,-22522.74456979252,0.0,0.0,0.0,-2535.5503339950337
2011-03-20,19960.481795001888,-1533.0957823001686,29976.485347528658,19960.481795001888,19960.481795001888,-6070.4200391117665,-6070.4200391117665,-6070.4200391117665,-6070.4200391117665,-6070.4200391117665,-6070.4200391117665,0.0,0.0,0.0,13890.061755890121
2011-03-21,19933.769354206288,7588.521891028603,38974.25491034994,19933.769354206288,19933.769354206288,2735.197264717268,2735.197264717268,2735.197264717268,2735.197264717268,2735.197264717268,2735.197264717268,0.0,0.0,0.0,22668.966618923558
2011-03-22,19922.152120350747,13138.3033349289,44019.20166110495,19922.152120350747,19922.152120350747,8061.494245083458,8061.494245083458,8061.494245083458,8061.494245083458,8061.494245083458,8061.494245083458,0.0,0.0,0.0,27983.646365434204
2011-03-23,19910.534886495203,8887.41504411246,40596.17924255001,19910.534886495203,19910.534886495203,4702.881908673111,4702.881908673111,4702.881908673111,4702.881908673111,4702.881908673111,4702.881908673111,0.0,0.0,0.0,24613.416795168312
2011-03-24,19898.917652639662,15644.219604809296,47588.31941351664,19898.917652639662,19898.917652639662,11937.407009891189,11937.407009891189,11937.407009891189,11937.407009891189,11937.407009891189,11937.407009891189,0.0,0.0,0.0,31836.324662530853
2011-03-25,19887.300418784118,4932.961537285315,38068.62356531953,19887.300418784118,19887.300418784118,1156.1841805518843,1156.1841805518843,1156.1841805518843,1156.1841805518843,1156.1841805518843,1156.1841805518843,0.0,0.0,0.0,21043.484599336003
2011-03-26,19875.683184928577,-18697.171275734978,12989.032307919419,19875.683184928577,19875.683184928577,-22522.74456980062,-22522.74456980062,-22522.74456980062,-22522.74456980062,-22522.74456980062,-22522.74456980062,0.0,0.0,0.0,-2647.0613848720423
2011-03-27,19864.065951073037,-928.4611263157335,30124.4065885259,19864.065951073037,19864.065951073037,-6070.420039099461,-6070.420039099461,-6070.420039099461,-6070.420039099461,-6070.420039099461,-6070.420039099461,0.0,0.0,0.0,13793.645911973575
2011-03-28,19852.448717217496,6896.7958445539425,38231.74838261449,19852.448717217496,19852.448717217496,2735.197264725004,2735.197264725004,2735.197264725004,2735.197264725004,2735.197264725004,2735.197264725004,0.0,0.0,0.0,22587.6459819425
2011-03-29,19840.83148336195,12463.96030978695,45105.731731083586,19840.83148336195,19840.83148336195,8061.4942450956205,8061.4942450956205,8061.4942450956205,8061.4942450956205,8061.4942450956205,8061.4942450956205,0.0,0.0,0.0,27902.325728457574
2011-03-30,19829.214249506407,8548.728730227207,39845.696746629525,19829.214249506407,19829.214249506407,4702.881908642438,4702.881908642438,4702.881908642438,4702.881908642438,4702.881908642438,4702.881908642438,0.0,0.0,0.0,24532.096158148845
2011-03-31,19817.597015650863,17114.915728224947,47295.81777177879,19817.597015650863,19817.597015650863,11937.407009857,11937.407009857,11937.407009857,11937.407009857,11937.407009857,11937.407009857,0.0,0.0,0.0,31755.004025507864
2011-04-01,19805.979781795322,5104.816775626965,36097.875966183514,19805.979781795322,19805.979781795322,1156.1841805405836,1156.1841805405836,1156.1841805405836,1156.1841805405836,1156.1841805405836,1156.1841805405836,0.0,0.0,0.0,20962.163962335904
