StockCode,Description,TotalSales,AvgDailySales,Revenue,CurrentStock,LeadTime,SafetyStock,ReorderPoint,Status,ReorderQty
22873,NUMBER TILE COTTAGE GARDEN 5,50,3.3333333333333335,97.5,59,14,23.0,70.0,Reorder,11.0
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,19.0,111.14999999999999,239,9,133.0,304.0,Reorder,65.0
22874,NUMBER TILE COTTAGE GARDEN 6,58,3.625,113.1,148,3,25.0,36.0,Overstock,0.0
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,28.0,109.19999999999999,27,11,196.0,504.0,Reorder,477.0
22875,NUMBER TILE COTTAGE GARDEN 7,54,3.375,105.3,120,9,24.0,54.0,Overstock,0.0
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,28.0,109.19999999999999,195,12,196.0,532.0,Reorder,337.0
22876,NUMBER TILE COTTAGE GARDEN 8,52,4.7272727272727275,101.39999999999999,126,14,33.0,99.0,Healthy,0.0
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,28.0,109.19999999999999,120,11,196.0,504.0,Reorder,384.0
22877,NUMBER TILE COTTAGE GARDEN 9,60,3.75,117.0,279,9,26.0,60.0,Overstock,0.0
22877,"NUMBER TILE COTTAGE GARDEN, 9",58,14.5,113.1,265,4,102.0,160.0,Healthy,0.0
22878,NUMBER TILE COTTAGE GARDEN No,55,4.230769230769231,115.50000000000001,294,8,30.0,64.0,Overstock,0.0
22878,"NUMBER TILE COTTAGE GARDEN, No",43,14.333333333333334,90.3,51,12,100.0,272.0,Reorder,221.0
22879,NUMBER TILE VINTAGE FONT 0,63,7.0,71.29,156,14,49.0,147.0,Healthy,0.0
22879,"NUMBER TILE VINTAGE FONT, 0",8,8.0,17.36,31,13,56.0,160.0,Reorder,129.0
22880,NUMBER TILE VINTAGE FONT 1,73,5.615384615384615,90.78999999999999,35,6,39.0,73.0,Reorder,38.0
22880,"NUMBER TILE VINTAGE FONT, 1",8,8.0,17.36,148,5,56.0,96.0,Healthy,0.0
22881,NUMBER TILE VINTAGE FONT 2,81,5.785714285714286,106.39,82,4,40.0,63.0,Healthy,0.0
22881,"NUMBER TILE VINTAGE FONT, 2",8,8.0,17.36,128,8,56.0,120.0,Healthy,0.0
22882,NUMBER TILE VINTAGE FONT 3,91,3.64,125.89,40,10,25.0,61.0,Reorder,21.0
22882,"NUMBER TILE VINTAGE FONT, 3",8,8.0,17.36,177,8,56.0,120.0,Healthy,0.0
22883,NUMBER TILE VINTAGE FONT 4,78,7.090909090909091,100.53999999999999,288,11,50.0,128.0,Overstock,0.0
22883,"NUMBER TILE VINTAGE FONT, 4",8,8.0,17.36,181,7,56.0,112.0,Healthy,0.0
22884,NUMBER TILE VINTAGE FONT 5,78,4.333333333333333,100.53999999999999,279,4,30.0,47.0,Overstock,0.0
22884,"NUMBER TILE VINTAGE FONT, 5",8,8.0,17.36,121,10,56.0,136.0,Reorder,15.0
22885,NUMBER TILE VINTAGE FONT 6 ,85,5.3125,114.19,242,11,37.0,95.0,Overstock,0.0
22885,"NUMBER TILE VINTAGE FONT, 6 ",8,8.0,17.36,78,12,56.0,152.0,Reorder,74.0
22886,NUMBER TILE VINTAGE FONT 7,74,5.6923076923076925,92.74,266,6,40.0,74.0,Overstock,0.0
22886,"NUMBER TILE VINTAGE FONT, 7",8,8.0,17.36,147,8,56.0,120.0,Healthy,0.0
22887,NUMBER TILE VINTAGE FONT 8,70,5.384615384615385,84.94,44,13,38.0,108.0,Reorder,64.0
22887,"NUMBER TILE VINTAGE FONT, 8",8,8.0,17.36,150,12,56.0,152.0,Reorder,2.0
22888,NUMBER TILE VINTAGE FONT 9 ,66,6.6,77.14,215,10,46.0,112.0,Healthy,0.0
22889,NUMBER TILE VINTAGE FONT No ,145,18.125,160.38,173,11,127.0,326.0,Reorder,153.0
22889,"NUMBER TILE VINTAGE FONT, No ",22,7.333333333333333,48.6,152,14,51.0,154.0,Reorder,2.0
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,767,3.3203463203463204,7164.469999999999,246,7,23.0,46.0,Overstock,0.0
22891,TEA FOR ONE POLKADOT,549,3.541935483870968,2362.0099999999998,208,14,25.0,75.0,Overstock,0.0
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,393,15.115384615384615,477.57,284,8,106.0,227.0,Healthy,0.0
22892,SET OF SALT AND PEPPER TOADSTOOLS,3084,12.435483870967742,3759.2400000000002,153,13,87.0,249.0,Reorder,96.0
22893,MINI CAKE STAND T-LIGHT HOLDER,2006,21.340425531914892,819.48,230,6,149.0,277.0,Reorder,47.0
22894,TABLECLOTH RED APPLES DESIGN ,541,3.0914285714285716,4861.95,79,7,22.0,44.0,Healthy,0.0
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2752,7.687150837988827,8091.740000000001,232,9,54.0,123.0,Healthy,0.0
22896,PEG BAG APPLE DESIGN,384,13.714285714285714,866.6999999999999,235,11,96.0,247.0,Reorder,12.0
22896,PEG BAG APPLES DESIGN,1586,5.9849056603773585,3813.6699999999996,245,12,42.0,114.0,Overstock,0.0
22897,OVEN MITT APPLE DESIGN,337,11.233333333333333,468.65,150,13,79.0,225.0,Reorder,75.0
22897,OVEN MITT APPLES DESIGN,1549,7.073059360730594,2214.61,95,8,50.0,107.0,Reorder,12.0
22898,CHILDRENS APRON APPLE DESIGN,290,11.6,520.5,296,8,81.0,174.0,Healthy,0.0
22898,CHILDRENS APRON APPLES DESIGN,2626,7.481481481481482,4934.6,175,10,52.0,127.0,Healthy,0.0
22899,CHILDREN'S APRON DOLLY GIRL ,2566,7.502923976608187,5150.780000000001,267,13,53.0,151.0,Healthy,0.0
22899,CHILDRENS APRON DOLLY GIRL ,103,6.866666666666666,216.3,237,6,48.0,89.0,Overstock,0.0
22900, SET 2 TEA TOWELS I LOVE LONDON ,3511,10.1768115942029,9726.85,209,5,71.0,122.0,Healthy,0.0
22900,SET 2 TEA TOWELS I LOVE LONDON ,1947,10.756906077348066,5839.75,182,9,75.0,172.0,Healthy,0.0
22902,TOTE BAG I LOVE LONDON,1610,11.338028169014084,3091.54,199,7,79.0,158.0,Healthy,0.0
22903,CALENDAR FAMILY FAVORITES,20,5.0,59.0,53,4,35.0,55.0,Reorder,2.0
22903,CALENDAR FAMILY FAVOURITES,684,13.68,1865.88,60,4,96.0,151.0,Reorder,91.0
22904,CALENDAR PAPER CUT DESIGN,3195,7.947761194029851,9110.29,94,13,56.0,159.0,Reorder,65.0
22905,CALENDAR IN SEASON DESIGN,935,6.493055555555555,2541.6400000000003,298,8,45.0,97.0,Overstock,0.0
22906,12 MESSAGE CARDS WITH ENVELOPES,2960,8.10958904109589,4716.0,195,10,57.0,138.0,Healthy,0.0
22907,PACK OF 20 NAPKINS PANTRY DESIGN,8141,11.663323782234958,6497.87,169,3,82.0,117.0,Healthy,0.0
22908,PACK OF 20 NAPKINS RED APPLES,5430,12.990430622009569,4246.44,292,13,91.0,260.0,Healthy,0.0
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,15376,16.822757111597372,12124.119999999999,127,8,118.0,253.0,Reorder,126.0
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,16469,13.206896551724139,44998.270000000004,158,14,92.0,277.0,Reorder,119.0
22911,PAPER CHAIN KIT LONDON,817,5.713286713286713,2292.9900000000002,290,4,40.0,63.0,Overstock,0.0
22912,YELLOW COAT RACK PARIS FASHION,296,2.98989898989899,1351.44,231,4,21.0,33.0,Overstock,0.0
22913,RED COAT RACK PARIS FASHION,425,4.0476190476190474,1914.39,291,9,28.0,64.0,Overstock,0.0
22914,BLUE COAT RACK PARIS FASHION,529,3.526666666666667,2429.19,85,12,25.0,67.0,Healthy,0.0
22915,ASSORTED BOTTLE TOP  MAGNETS ,3054,21.507042253521128,1157.28,267,3,151.0,216.0,Healthy,0.0
22916,HERB MARKER THYME,1861,9.3989898989899,1197.65,175,8,66.0,141.0,Healthy,0.0
22917,HERB MARKER ROSEMARY,1902,9.557788944723619,1224.3000000000002,66,9,67.0,153.0,Reorder,87.0
22918,HERB MARKER PARSLEY,1816,9.218274111675127,1148.4,220,10,65.0,157.0,Healthy,0.0
22919,HERB MARKER MINT,1709,8.545,1098.8500000000001,167,9,60.0,137.0,Healthy,0.0
22920,HERB MARKER BASIL,3370,17.106598984771573,2027.0000000000002,143,8,120.0,257.0,Reorder,114.0
22921,HERB MARKER CHIVES ,1688,9.701149425287356,1085.2,20,11,68.0,175.0,Reorder,155.0
22922,FRIDGE MAGNETS US DINER ASSORTED,1968,19.87878787878788,1592.6999999999998,266,5,139.0,238.0,Healthy,0.0
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,1491,17.75,1204.9499999999998,147,13,124.0,355.0,Reorder,208.0
22924,FRIDGE MAGNETS LA VIE EN ROSE,1374,16.75609756097561,1121.1,210,8,117.0,251.0,Reorder,41.0
22925,BLUE GIANT GARDEN THERMOMETER,465,2.703488372093023,2743.77,86,6,19.0,35.0,Overstock,0.0
22926,IVORY GIANT GARDEN THERMOMETER,649,3.212871287128713,3753.55,23,4,22.0,35.0,Reorder,12.0
22927,GREEN GIANT GARDEN THERMOMETER,428,3.057142857142857,2474.6,162,3,21.0,30.0,Overstock,0.0
22928,YELLOW GIANT GARDEN THERMOMETER,259,2.8461538461538463,1583.17,210,14,20.0,60.0,Overstock,0.0
22929,SCHOOL DESK AND CHAIR ,23,1.3529411764705883,1459.75,40,14,9.0,28.0,Healthy,0.0
22930,BAKING MOULD HEART MILK CHOCOLATE,1040,7.123287671232877,2513.12,246,3,50.0,71.0,Overstock,0.0
22931,BAKING MOULD HEART WHITE CHOCOLATE,792,7.135135135135135,1873.51,136,13,50.0,143.0,Reorder,7.0
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,6,6.0,15.299999999999999,161,12,42.0,114.0,Healthy,0.0
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,866,13.746031746031745,1935.6000000000001,58,5,96.0,165.0,Reorder,107.0
22933,BAKING MOULD EASTER EGG MILK CHOC,876,9.521739130434783,2272.2000000000003,271,6,67.0,124.0,Overstock,0.0
22934,BAKING MOULD EASTER EGG WHITE CHOC,560,8.115942028985508,1527.2,226,4,57.0,89.0,Overstock,0.0
22935,BAKING MOULD ROSE MILK CHOCOLATE,673,12.942307692307692,1964.25,229,14,91.0,272.0,Reorder,43.0
22936,BAKING MOULD ROSE WHITE CHOCOLATE,258,7.371428571428571,766.88,134,13,52.0,148.0,Reorder,14.0
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,6.0,30.599999999999998,244,13,42.0,120.0,Overstock,0.0
22937,BAKING MOULD CHOCOLATE CUPCAKES,915,6.727941176470588,2358.89,153,13,47.0,134.0,Healthy,0.0
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,12.0,30.599999999999998,270,3,84.0,120.0,Overstock,0.0
22938,CUPCAKE LACE PAPER SET 6,3631,14.351778656126482,6722.629999999999,238,6,100.0,186.0,Healthy,0.0
22939,ADULT APRON APPLE DELIGHT,179,4.475,891.9300000000001,110,9,31.0,71.0,Healthy,0.0
22939,APRON APPLE DELIGHT,492,4.392857142857143,2330.4,65,12,31.0,84.0,Reorder,19.0
22940,FELTCRAFT CHRISTMAS FAIRY,3286,5.878354203935599,13462.18,57,13,41.0,117.0,Reorder,60.0
22941,CHRISTMAS LIGHTS 10 REINDEER,2487,6.11056511056511,19590.9,161,8,43.0,92.0,Healthy,0.0
22942,CHRISTMAS LIGHTS 10 SANTAS ,1181,5.442396313364055,8912.95,119,8,38.0,82.0,Healthy,0.0
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2258,7.840277777777778,10432.08,209,13,55.0,157.0,Healthy,0.0
22944,CHRISTMAS METAL POSTCARD WITH BELLS,4185,39.11214953271028,2813.03,54,11,274.0,704.0,Reorder,650.0
22945,CHRISTMAS METAL TAGS ASSORTED ,7369,25.856140350877194,6025.209999999999,166,4,181.0,284.0,Reorder,118.0
22946,WOODEN ADVENT CALENDAR CREAM,869,4.157894736842105,12588.449999999999,49,6,29.0,54.0,Reorder,5.0
22947,WOODEN ADVENT CALENDAR RED,773,4.742331288343558,8459.95,103,7,33.0,66.0,Healthy,0.0
22948,METAL DECORATION NAUGHTY CHILDREN ,1971,14.492647058823529,1724.31,289,3,101.0,144.0,Overstock,0.0
22949,36 DOILIES DOLLY GIRL,1929,14.725190839694656,2681.85,173,10,103.0,250.0,Reorder,77.0
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,42,3.5,60.9,121,10,24.0,59.0,Overstock,0.0
22950,36 DOILIES VINTAGE CHRISTMAS,7744,25.557755775577558,10590.4,234,8,179.0,383.0,Reorder,149.0
22950,SET OF 36 DOILIES VINTAGE CHRISTMAS,444,222.0,557.4,169,14,1554.0,4662.0,Reorder,4493.0
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,27,4.5,39.15,102,7,32.0,64.0,Healthy,0.0
22951,60 CAKE CASES DOLLY GIRL DESIGN,9707,19.375249500998002,4983.610000000001,129,10,136.0,330.0,Reorder,201.0
22951,72 CAKE CASES DOLLY GIRL DESIGN,943,37.72,471.85,294,5,264.0,453.0,Reorder,159.0
22952,60 CAKE CASES VINTAGE CHRISTMAS,25179,30.483050847457626,12556.77,220,5,213.0,365.0,Reorder,145.0
22952,72 CAKE CASES VINTAGE CHRISTMAS,4293,43.36363636363637,2148.9900000000002,192,4,304.0,477.0,Reorder,285.0
22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,672,168.0,291.6,225,7,1176.0,2352.0,Reorder,2127.0
22953,BIRTHDAY BANNER TAPE,48,16.0,60.0,82,5,112.0,192.0,Reorder,110.0
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,665,6.855670103092783,807.52,92,5,48.0,82.0,Healthy,0.0
22954,HEN PARTY BANNER TAPE,12,12.0,15.0,270,8,84.0,180.0,Healthy,0.0
22954,HEN PARTY CORDON BARRIER TAPE,188,5.222222222222222,235.0,143,10,37.0,89.0,Healthy,0.0
22955,36 FOIL STAR CAKE CASES ,1404,8.613496932515337,2740.0400000000004,140,4,60.0,94.0,Healthy,0.0
22956,36 FOIL HEART CAKE CASES,2438,10.46351931330472,4699.370000000001,294,6,73.0,136.0,Overstock,0.0
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1746,8.818181818181818,4872.3,139,13,62.0,177.0,Reorder,38.0
22959,WRAP CHRISTMAS VILLAGE,9663,34.387900355871885,3950.46,183,9,241.0,550.0,Reorder,367.0
22959,"WRAPPING PAPER, XMAS VILLAGE",25,25.0,10.5,284,3,175.0,250.0,Healthy,0.0
22960,JAM MAKING SET WITH JARS,8454,9.351769911504425,33833.72,180,3,65.0,93.0,Healthy,0.0
22961,JAM MAKING SET PRINTED,15867,17.513245033112582,22328.949999999997,108,14,123.0,368.0,Reorder,260.0
22962,JAM JAR WITH PINK LID,4141,16.050387596899224,3293.65,161,12,112.0,305.0,Reorder,144.0
22963,JAM JAR WITH BLUE LID,26,13.0,18.98,222,9,91.0,208.0,Healthy,0.0
22963,JAM JAR WITH GREEN LID,3450,15.610859728506787,2733.6,246,9,109.0,249.0,Reorder,3.0
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2635,8.132716049382717,5288.740000000001,241,3,57.0,81.0,Overstock,0.0
22965,3 TRADITIONAL COOKIE CUTTERS  SET,354,35.4,671.4000000000001,60,3,248.0,354.0,Reorder,294.0
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1423,6.497716894977169,2946.92,215,6,45.0,84.0,Overstock,0.0
22966,GINGERBREAD MAN COOKIE CUTTER,7946,12.754414125200642,9497.91,87,7,89.0,178.0,Reorder,91.0
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1159,8.84732824427481,3224.65,283,7,62.0,124.0,Overstock,0.0
22968,ROSE COTTAGE KEEPSAKE BOX ,1036,4.2633744855967075,9409.199999999999,21,6,30.0,56.0,Reorder,35.0
22969,HOMEMADE JAM SCENTED CANDLES,14012,24.2842287694974,20204.8,144,10,170.0,413.0,Reorder,269.0
22970,LONDON BUS COFFEE MUG,4213,15.154676258992806,9582.15,129,9,106.0,242.0,Reorder,113.0
22971,QUEENS GUARD COFFEE MUG,2365,10.063829787234043,5603.57,105,11,70.0,181.0,Reorder,76.0
22972,CHILDREN'S SPACEBOY MUG,1722,9.20855614973262,2802.2599999999998,139,9,64.0,147.0,Reorder,8.0
22972,CHILDRENS SPACEBOY MUG,72,14.4,118.79999999999998,146,12,101.0,274.0,Reorder,128.0
22973,CHILDREN'S CIRCUS PARADE MUG,1254,10.627118644067796,2026.7799999999997,274,3,74.0,106.0,Overstock,0.0
22973,CHILDRENS CIRCUS PARADE MUG,36,12.0,59.39999999999999,202,9,84.0,192.0,Healthy,0.0
22974,CHILDRENS DOLLY GIRL MUG,1550,9.451219512195122,2502.5399999999995,35,3,66.0,94.0,Reorder,59.0
22975,SPACEBOY CHILDRENS EGG CUP,1156,7.758389261744966,1453.47,81,9,54.0,124.0,Reorder,43.0
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1083,9.100840336134453,1358.59,177,12,64.0,173.0,Healthy,0.0
22977,DOLLY GIRL CHILDRENS EGG CUP,953,8.145299145299145,1192.46,287,10,57.0,138.0,Overstock,0.0
22978,PANTRY ROLLING PIN,2406,12.213197969543147,9180.529999999999,54,13,85.0,244.0,Reorder,190.0
22979,PANTRY WASHING UP BRUSH,3913,12.787581699346406,5785.71,286,11,90.0,231.0,Healthy,0.0
22980,PANTRY SCRUBBING BRUSH,2286,9.368852459016393,3656.9399999999996,83,14,66.0,197.0,Reorder,114.0
22981,PANTRY APPLE CORER,435,5.8,601.9499999999999,69,5,41.0,70.0,Reorder,1.0
22982,PANTRY PASTRY BRUSH,1044,7.1506849315068495,1307.05,274,6,50.0,93.0,Overstock,0.0
22983,CARD BILLBOARD FONT,5122,15.289552238805971,2103.75,168,6,107.0,199.0,Reorder,31.0
22983,"CARD, BILLBOARD FONT",1266,16.88,514.4399999999999,295,14,118.0,354.0,Reorder,59.0
22984,CARD GINGHAM ROSE ,2714,18.84722222222222,1088.86,191,11,132.0,339.0,Reorder,148.0
22984,"CARD, GINGHAM ROSE ",492,12.3,206.64,220,9,86.0,197.0,Healthy,0.0
22985,WRAP BILLBOARD FONTS DESIGN,1800,29.032258064516128,756.0,54,5,203.0,348.0,Reorder,294.0
22985,"WRAP, BILLBOARD FONTS DESIGN",2890,40.70422535211268,1125.8,235,12,285.0,773.0,Reorder,538.0
22986,GINGHAM ROSE WRAP,3515,29.049586776859503,1444.3,84,7,203.0,406.0,Reorder,322.0
22986,WRAP GINGHAM ROSE ,2276,27.75609756097561,943.92,27,9,194.0,444.0,Reorder,417.0
22987,"WRAP , SUMMER ROSE DESIGN",150,25.0,63.0,95,10,175.0,425.0,Reorder,330.0
22987,WRAP SUMMER ROSE DESIGN,100,25.0,42.0,193,3,175.0,250.0,Reorder,57.0
22988,SOLDIERS EGG CUP ,9033,25.589235127478755,10415.220000000001,66,14,179.0,537.0,Reorder,471.0
22989,SET 2 PANTRY DESIGN TEA TOWELS,2693,8.495268138801261,8310.17,34,4,59.0,93.0,Reorder,59.0
22990,COTTON APRON PANTRY DESIGN,602,4.23943661971831,2670.54,166,9,30.0,68.0,Overstock,0.0
22991,GIRAFFE WOODEN RULER,3708,15.514644351464435,6816.84,45,13,109.0,311.0,Reorder,266.0
22992,REVOLVER WOODEN RULER ,4914,16.77133105802048,8944.439999999999,112,4,117.0,184.0,Reorder,72.0
22993,SET OF 4 PANTRY JELLY MOULDS,11769,13.358683314415437,14151.42,251,9,94.0,214.0,Healthy,0.0
22994,TRAVEL CARD WALLET RETROSPOT,2104,13.06832298136646,882.24,40,11,91.0,235.0,Reorder,195.0
22995,TRAVEL CARD WALLET SUKI,2228,12.043243243243243,932.88,57,13,84.0,241.0,Reorder,184.0
22996,TRAVEL CARD WALLET VINTAGE TICKET,4540,15.234899328859061,1875.12,295,4,107.0,168.0,Healthy,0.0
22997,TRAVEL CARD WALLET UNION JACK,2477,13.60989010989011,1038.9,176,9,95.0,217.0,Reorder,41.0
22998,TRAVEL CARD WALLET KEEP CALM,11645,26.46590909090909,4641.32,198,6,185.0,344.0,Reorder,146.0
22999,TRAVEL CARD WALLET RETRO PETALS,1489,16.36263736263736,623.94,151,13,115.0,328.0,Reorder,177.0
22999,TRAVEL CARD WALLET VINTAGE LEAF,1320,13.608247422680412,554.4,47,4,95.0,149.0,Reorder,102.0
23000,TRAVEL CARD WALLET TRANSPORT,3042,14.766990291262136,1274.76,279,9,103.0,236.0,Healthy,0.0
23002,TRAVEL CARD WALLET SKULLS,2052,14.450704225352112,860.4,95,7,101.0,202.0,Reorder,107.0
23003,TRAVEL CARD WALLET VINTAGE ROSE ,541,10.20754716981132,225.78,86,3,71.0,102.0,Reorder,16.0
23004,TRAVEL CARD WALLET PANTRY,1853,14.706349206349206,779.9,213,7,103.0,206.0,Healthy,0.0
23005,TRAVEL CARD WALLET I LOVE LONDON,4346,24.415730337078653,1767.72,181,14,171.0,513.0,Reorder,332.0
23006,TRAVEL CARD WALLET FLOWER MEADOW,1693,13.023076923076923,709.62,276,14,91.0,273.0,Healthy,0.0
23007, SPACEBOY BABY GIFT SET,449,3.1619718309859155,7048.549999999999,91,5,22.0,38.0,Overstock,0.0
23008,DOLLY GIRL BABY GIFT SET,419,3.4916666666666667,6534.049999999999,106,9,24.0,55.0,Healthy,0.0
23009,I LOVE LONDON BABY GIFT SET,209,3.4262295081967213,3262.5499999999997,281,8,24.0,51.0,Overstock,0.0
23010,CIRCUS PARADE BABY GIFT SET,285,3.202247191011236,4444.75,233,10,22.0,54.0,Overstock,0.0
23012,GLASS APOTHECARY BOTTLE PERFUME,1014,5.07,3763.6400000000003,172,7,35.0,70.0,Overstock,0.0
23013,GLASS APOTHECARY BOTTLE TONIC,865,4.779005524861878,3211.09,229,4,33.0,52.0,Overstock,0.0
23014,GLASS APOTHECARY BOTTLE ELIXIR,798,4.925925925925926,2951.78,80,11,34.0,88.0,Reorder,8.0
23015,CORDIAL GLASS JUG,30,2.142857142857143,247.5,287,13,15.0,43.0,Overstock,0.0
23015,CORDIAL JUG,6,3.0,49.5,281,10,21.0,51.0,Overstock,0.0
23016,GLASS TWIST BON BON JAR,69,3.6315789473684212,512.85,237,8,25.0,54.0,Overstock,0.0
23017,APOTHECARY MEASURING JAR,64,3.0476190476190474,751.4000000000001,155,12,21.0,58.0,Overstock,0.0
23018,LARGE APOTHECARY MEASURING JAR ,50,2.5,587.2,112,9,18.0,40.0,Overstock,0.0
23019,SMALL APOTHECARY MEASURING JAR ,81,2.892857142857143,629.0500000000001,128,11,20.0,52.0,Overstock,0.0
23020,GLASS  SONGBIRD STORAGE JAR,165,2.391304347826087,1965.3,260,9,17.0,39.0,Overstock,0.0
23020,GLASS SONGBIRD STORAGE JAR,11,3.6666666666666665,126.7,161,5,26.0,44.0,Overstock,0.0
23021,GLASS BONNE JAM JAR,117,4.68,475.95000000000005,256,8,33.0,70.0,Overstock,0.0
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,416,18.08695652173913,795.6800000000001,196,13,127.0,362.0,Reorder,166.0
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,260,11.304347826086957,411.43999999999994,160,13,79.0,226.0,Reorder,66.0
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,254,25.4,662.0600000000001,208,9,178.0,407.0,Reorder,199.0
23025,DRAWER KNOB VINTAGE GLASS BALL,317,6.891304347826087,669.61,68,4,48.0,76.0,Reorder,8.0
23026,DRAWER KNOB VINTAGE GLASS STAR,503,9.145454545454545,1016.97,209,5,64.0,110.0,Healthy,0.0
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,287,10.62962962962963,596.96,155,6,74.0,138.0,Healthy,0.0
23028,DOORKNOB CRACKED GLAZE BLUE,162,54.0,238.49999999999997,62,12,378.0,1026.0,Reorder,964.0
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1079,9.633928571428571,1751.7899999999997,109,8,67.0,144.0,Reorder,35.0
23029,DOORKNOB CRACKED GLAZE GREEN,12,6.0,19.799999999999997,264,3,42.0,60.0,Overstock,0.0
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1272,9.352941176470589,2060.3999999999996,211,11,65.0,168.0,Healthy,0.0
23031,DOORKNOB CRACKED GLAZE PINK,12,6.0,19.799999999999997,125,7,42.0,84.0,Healthy,0.0
23031,DRAWER KNOB CRACKLE GLAZE PINK,1216,8.941176470588236,1967.9999999999998,252,14,63.0,188.0,Healthy,0.0
23032,DOORKNOB CRACKED GLAZE IVORY,174,34.8,258.29999999999995,284,9,244.0,557.0,Reorder,273.0
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2076,11.469613259668508,3348.5999999999995,56,11,80.0,206.0,Reorder,150.0
23033,DRAWER KNOB CERAMIC RED,679,11.508474576271187,943.75,60,11,81.0,208.0,Reorder,148.0
23034,DRAWER KNOB CERAMIC BLACK,935,11.6875,1314.95,36,3,82.0,117.0,Reorder,81.0
23035,DOORKNOB CERAMIC IVORY,36,36.0,52.199999999999996,296,3,252.0,360.0,Reorder,64.0
23035,DRAWER KNOB CERAMIC IVORY,2035,12.259036144578314,2863.39,78,5,86.0,147.0,Reorder,69.0
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,182,12.133333333333333,227.5,202,8,85.0,182.0,Healthy,0.0
23037,CANDLE HOLDER SILVER MADELINE,193,10.722222222222221,315.28999999999996,60,4,75.0,118.0,Reorder,58.0
23038,T-LIGHT HOLDER SILVER SAUCER,41,6.833333333333333,38.029999999999994,58,12,48.0,130.0,Reorder,72.0
23039,T-LIGHT HOLDER SILVER HEART HANDLE,192,8.347826086956522,370.79999999999995,211,14,58.0,175.0,Healthy,0.0
23040,PAPER LANTERN 9 POINT SNOW STAR,12,3.0,69.0,286,13,21.0,60.0,Overstock,0.0
23040,PAPER LANTERN 9 POINT SNOW STAR ,234,6.882352941176471,1249.5,166,3,48.0,69.0,Overstock,0.0
23041,PAPER LANTERN 6 POINT SNOW STAR,26,4.333333333333333,107.9,146,3,30.0,43.0,Overstock,0.0
23041,PAPER LANTERN 9 POINT SNOW STAR,234,5.571428571428571,971.1,65,7,39.0,78.0,Reorder,13.0
23042,PAPER LANTERN 7 POINT SNOW STAR,99,3.96,658.35,64,6,28.0,52.0,Healthy,0.0
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6,2.0,37.5,20,3,14.0,20.0,Healthy,0.0
23043,PAPER LANTERN 9 POINT HOLLY STAR L,69,4.3125,431.25,187,6,30.0,56.0,Overstock,0.0
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,18,3.6,74.7,127,5,25.0,43.0,Overstock,0.0
23044,PAPER LANTERN 9 POINT HOLLY STAR S,82,4.1,340.3,38,4,29.0,45.0,Reorder,7.0
23045,PAPER LANTERN 5 POINT STAR MOON ,106,5.888888888888889,439.90000000000003,91,11,41.0,106.0,Reorder,15.0
23045,PAPER LANTERN 5 POINT STAR MOON 30,10,2.0,41.5,128,13,14.0,40.0,Overstock,0.0
23046,PAPER LANTERN 9 POINT DELUXE STAR,347,10.205882352941176,2091.55,287,3,71.0,102.0,Overstock,0.0
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,2.272727272727273,287.5,259,9,16.0,36.0,Overstock,0.0
23047,PAPER LANTERN 5 POINT STUDDED STAR,8,2.0,46.0,109,6,14.0,26.0,Overstock,0.0
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,560,6.363636363636363,2248.1400000000003,122,7,45.0,90.0,Healthy,0.0
23049,RECYCLED ACAPULCO MAT RED,435,2.57396449704142,3572.75,269,12,18.0,49.0,Overstock,0.0
